date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close
2016-07-13,22.21655273826332,22.275850361255056,22.08654968617815,22.093393325805664,103568800,58.85482959475509,52.86313266119161,64.60158735788025,96.22505662749973,21.875236892700194,22.139549945352233,22.74164957046509,22.48186889724328,-0.02020619174087912,22.436010697247532,0.1893006750769075,0.2684772688336869,0.3211180318544846,22.531295776367188
2016-07-14,22.211993739980777,22.576909607255484,22.196028725164265,22.531295776367188,155676000,72.0474320120077,60.36273518203891,131.901325493674,133.7768203060497,21.89433120727539,22.15491252696066,22.74734296798706,22.48284764732494,0.028883458975858645,22.515045627143266,0.48351628144981973,0.2991971277788487,0.33271790682558,22.52901077270508
2016-07-15,22.560940796966456,22.647609497152324,22.465150724182323,22.52901077270508,120548000,71.90707324770925,60.30881485318108,136.0040702086338,134.5629824052279,21.917868270874024,22.16958304640162,22.757978076934815,22.483761768619598,0.06683257580964863,22.572981692872737,0.18245877297000135,0.2825202199490134,0.32198511155018156,22.768489837646484
2016-07-18,22.510766666065777,22.836910578908,22.48795975231194,22.768489837646484,145975600,77.31154645695062,63.94399975932751,121.87826395274992,143.29364814421695,21.94792839050293,22.19306958723475,22.767811584472657,22.489399948204287,0.11490690812991389,22.726727611935058,0.34895082659605947,0.29201030661287714,0.32391123405345856,22.777610778808597
2016-07-19,22.706907090842087,22.80725958985531,22.656730841335477,22.777610778808597,95119600,77.50384832497507,64.07893903634205,102.43048567547815,132.97944746612444,21.980542678833007,22.215992771218037,22.77624008178711,22.495107093364766,0.15199009932106478,22.860023697601072,0.15052874851983233,0.2717986554567279,0.3115267708010567,22.79813575744629
2016-07-20,22.8072588698009,22.91217205179529,22.74795950952381,22.79813575744629,105104000,77.9935355030067,64.40180079123729,94.79453457797331,126.20805546024094,22.013248252868653,22.23882190793287,22.784533863067626,22.50110766097034,0.18094912092259463,22.97804518832984,0.16421254227148196,0.25642921071597846,0.301004325906087,22.67726325988769
2016-07-21,22.76849266629292,23.03533724448185,22.60884077006973,22.67726325988769,130808000,67.84669630245881,60.9286891201761,63.41921662156623,97.64917186004156,22.040662689208986,22.256015686440904,22.792117652893065,22.50459589065187,0.19193346429891633,23.061593098701966,0.4264964744121187,0.28072453410114134,0.30996805079937495,22.50164604187012
2016-07-22,22.63848926900573,22.64761238282225,22.42181923098964,22.50164604187012,113254800,55.58810822907942,56.18752570464281,-66.26456212302118,41.97556711404101,22.06871566772461,22.265648249398915,22.789240264892577,22.504537477804707,0.18434280466016872,23.109044220305073,0.25544402889805085,0.2771130333578427,0.30607347780642324,22.200580596923828
2016-07-25,22.40812744718286,22.54268941291135,22.10479054606062,22.200580596923828,161531600,40.83246981064363,49.12949004093178,-152.16932072758658,-16.458961768104512,22.1006457901001,22.263096576752833,22.782853565216065,22.49851852966845,0.1522783172590536,23.095123119688807,0.43789886685073043,0.300082438142541,0.31548957702387376,22.047775268554688
2016-07-26,22.08198650260001,22.3442703102066,21.99075712516437,22.047775268554688,224959200,35.286151609840275,45.97296849574763,-133.56874269697983,-65.02224147227183,22.12869873046875,22.25465260388232,22.77323854446411,22.489592920537483,0.11323160358760731,23.006692646356488,0.3535131850422282,0.3077154019853534,0.3182055490251848,23.48007583618164
2016-07-27,23.78113162886701,23.799377856316067,23.434462007615014,23.48007583618164,369379200,73.96233542501537,67.22764505682437,179.49019871380682,231.6764781153522,22.170071144104003,22.302708416913667,22.77452344894409,22.509206443619544,0.19560665549517253,23.208678460483657,1.7516025877613792,0.5139849999533571,0.4205910517920558,23.797096252441406
2016-07-28,23.4527078502848,23.822184379758244,23.450426636877086,23.797096252441406,159479200,77.44345419346145,70.03735385314587,125.27471584489159,194.63447172340742,22.219562911987303,22.361311861444165,22.7815629196167,22.534709212111064,0.28320575608740484,23.473643429177816,0.37175774288115804,0.49366682037161436,0.4171029582984202,23.76744270324707
2016-07-29,23.76288201739625,23.84498828315612,23.64656451756051,23.76744270324707,110934800,76.32980803925221,69.43766920888972,86.70232415414071,161.9158535297596,22.26358097076416,22.41645424739722,22.790210094451904,22.559119776291976,0.34624458874003494,23.693158008603067,0.19842376559561004,0.45148924111789945,0.4014830159625052,24.187101364135746
2016-08-01,23.813062417100653,24.209908277480626,23.813062417100653,24.187101364135746,152671600,80.87143277757636,72.96555739258105,86.21015815756161,155.40793155067436,22.31763416290283,22.485891389230105,22.80284969329834,22.5913570354572,0.42516522443631644,23.984233529833105,0.44246557423355526,0.45020014584870743,0.4044103415532945,23.82902336120605
2016-08-02,24.18709723374647,24.191657919614244,23.719547759767256,23.82902336120605,135266400,67.90201774016171,65.96827205850454,58.33303937284933,106.57042965693164,22.359873046875,22.538563231268377,22.811795272827148,22.615865279531434,0.45358781656366887,24.122885351287113,0.4721101598469879,0.45333014784846176,0.40924604285998684,24.127805709838867
2016-08-03,23.904293748533902,24.1392082982378,23.895170633781024,24.127805709838867,120810400,72.236381899763,68.66823908733375,71.32091152122142,100.38569269858762,22.40256839752197,22.600886465722123,22.821257610321044,22.645804693992964,0.4945216266220349,24.303415069158014,0.31018493703174954,0.4328808320175029,0.4021702495865413,24.27684783935547
2016-08-04,24.21034828408122,24.3066572608997,24.14155515807838,24.27684783935547,109634800,74.25925947773561,69.94901164580261,117.05997546346514,100.97445383110473,22.441539268493653,22.666610441158724,22.831621112823488,22.678102578059548,0.5328461020808,24.48642274498252,0.17885155106083417,0.3965909347379788,0.3862189139775622,24.646041870117188
2016-08-05,24.36857745625727,24.685023837541912,24.347940561555625,24.646041870117188,162213600,78.73658752519584,72.90379710120726,158.54434025376895,113.12644623532981,22.480048217773437,22.744235203078663,22.841006603240967,22.71707167295178,0.5862514559388217,24.727703529157427,0.4081759981864437,0.3982459438020452,0.38778727713533945,24.850122451782227
2016-08-08,24.655209143470145,24.850122451782227,24.572659826944943,24.850122451782227,112148800,80.88121546766529,74.40211175583653,134.40066196442345,115.9488487462674,22.519035263061525,22.826819016753312,22.84928192138672,22.759310302235548,0.6376922615622433,24.974968092521664,0.277462624837284,0.3809911839499365,0.37990694482833554,24.951017379760746
2016-08-09,24.81801999229191,24.98082855670486,24.76757192313929,24.951017379760746,105260800,81.93229694180287,75.13417695991522,110.4752696631638,115.55608195860768,22.560313911437987,22.91012091334184,22.85895154953003,22.802710442384562,0.6787763370140709,25.205233537672648,0.213256633565571,0.35702910532359855,0.36800335116670946,24.765275955200195
2016-08-10,24.928084503856724,24.971653604723272,24.710242498488057,24.765275955200195,96034000,73.279708218919,71.1027732867172,69.70390365830416,96.76816642464895,22.600112800598144,22.98287209145393,22.86649175643921,22.841573125806654,0.6884123926080932,25.344740014573258,0.26141110623521513,0.3433693911681152,0.3603896193858884,24.749223709106445
2016-08-11,24.884514650575184,24.97853181286932,24.73087864092973,24.749223709106445,109938000,72.50765257386752,70.74946515330439,57.41435036600014,88.83433468481486,22.64597671508789,23.052140782342267,22.873894062042236,22.879348384881897,0.6868363322870046,25.481403135039994,0.24765317193958936,0.3296956455640401,0.352337015996867,24.806549072265625
2016-08-12,24.714825487012305,24.866169665102568,24.714825487012305,24.806549072265625,74641600,73.6637045287873,71.29796371500586,38.10373456609076,78.44305025400789,22.696362609863282,23.120941107437304,22.880033473968506,22.91751077473108,0.6823472959650942,25.601150927708012,0.15134417809026246,0.30421686449635754,0.3379803847178238,25.104656219482425
2016-08-15,24.797382398693795,25.11841414820292,24.7836244699733,25.104656219482425,103472800,79.01684540536804,74.02566254393591,147.51832820952882,95.2996325650665,22.75179832458496,23.198733856929273,22.89049140930176,22.960820585518235,0.6948348342832844,25.761197786127084,0.3347896782296189,0.30858440931539494,0.3377524771115235,25.081722259521484
2016-08-16,25.13904929117566,25.276635566731414,25.042740297872363,25.081722259521484,135177600,77.60113152001692,73.44736509942513,154.97707883868677,101.81144699176697,22.80353687286377,23.27257653938387,22.901762771606446,23.002818638468792,0.6948706827774807,25.889396517366016,0.233895268859051,0.2979145321073458,0.33033410509348976,25.04503059387207
2016-08-17,25.017512992462944,25.079427158262995,24.843238349169017,25.04503059387207,101424000,75.0899797667737,72.47190012723725,43.59278469620027,73.10987660006423,22.852716865539552,23.342084541520663,22.9137553024292,23.043258479169847,0.6840530445057169,25.98632889111556,0.23848391035246763,0.2894244432852204,0.32377337689770247,25.0129337310791
2016-08-18,25.04733030390077,25.13217320078088,24.99917405226101,25.0129337310791,87938800,72.68939039232264,71.57636028769255,61.12605462065857,77.03238340115419,22.9016654586792,23.407608039150404,22.91978225708008,23.082261949504684,0.6652217770955673,26.04004097644405,0.13299914851986827,0.26707797260445576,0.31014664629928573,25.077133178710938
2016-08-19,24.94184049417361,25.15280526924121,24.847825085818176,25.077133178710938,101472400,74.58537616278392,72.31331303513666,36.876486338472056,68.20910349142126,22.948659439086914,23.473079613250817,22.922189407348633,23.121764350083023,0.6480083836127157,26.04508729471495,0.3049801834230337,0.2724925741499669,0.30977761323669634,24.882226943969727
2016-08-22,24.962484443662618,25.0175179078117,24.730882730706888,24.882226943969727,103280800,59.86502753048895,66.6623832330041,-84.14515500818104,27.270400994339315,22.995495643615723,23.528340292886856,22.923939723968505,23.15662499550652,0.6115893200372469,25.90905785559587,0.34625044800404936,0.2830294132719787,0.3123828157200787,24.960189819335938
2016-08-23,24.90056921515845,25.06796492129755,24.886811287072188,24.960189819335938,85030800,63.249825294249874,67.74806907367699,-43.809292768602724,49.30515124292103,23.050687828063964,23.58449125470839,22.924202671051024,23.19233915043383,0.5823054475211578,25.593463437869765,0.18573797732782182,0.2691306367085277,0.3033367558349175,24.77215385437012
2016-08-24,24.895980438764266,24.937255966895645,24.69189636897076,24.77215385437012,94700400,51.118963381982304,62.46435124803678,-145.36635100934978,-52.29373714008444,23.101571884155273,23.63106625861669,22.92002363204956,23.22362260991772,0.5377262630452222,25.52984972312805,0.26829345036517793,0.26901103865947773,0.30083366258707894,24.666667938232425
2016-08-25,24.62539241746317,24.737752876981038,24.4625839048405,24.666667938232425,100344800,45.41785504083731,59.65362979428076,-158.83054554039802,-162.06328890411427,23.151805839538575,23.671678089189857,22.91775945663452,23.25219776493385,0.4882567860226601,25.486717167414316,0.3095699495296209,0.2748051687837839,0.30145768308297477,24.5222110748291
2016-08-26,24.629986171859084,24.753811017933824,24.377745838605023,24.5222110748291,111065200,38.54904681673027,55.94130029212558,-122.81494489894078,-172.7616417890925,23.19728031158447,23.705032323920808,22.911443691253663,23.277346543347615,0.4324108444255472,25.413864222194942,0.37606517932880124,0.2892708845759292,0.3067867899576767,24.49468994140625
2016-08-29,24.44882902350309,24.63686158607705,24.37315693442919,24.49468994140625,99881200,37.29537273383271,55.23604711415586,-99.23964782211783,-153.5873246926234,23.25233081817627,23.735999289312392,22.910338611602782,23.301452353210163,0.3815337246171495,25.39468593155994,0.26370465164785983,0.285618565586205,0.30370949436411837,24.306655883789062
2016-08-30,24.260794968706698,24.421309920976743,24.19200184660138,24.306655883789062,99455600,29.61756340752501,50.54721569374043,-124.64358430596378,-179.65064249610316,23.30466979980469,23.75837797929187,22.90708120346069,23.321357373617666,0.3223249027964634,25.312975053260985,0.30268809480487135,0.28805706976030027,0.3036365372527436,24.32958984375
2016-08-31,24.22869546614797,24.437364934138508,24.22410832429032,24.32958984375,118649600,31.62063627221869,51.09252695569365,-91.70310457812587,-131.83867178950462,23.353772773742676,23.78077844456474,22.90323709487915,23.341322373026227,0.2740924961498301,25.28321659474145,0.2132566098481874,0.2773712897728556,0.29718082815241814,24.47406005859375
2016-09-01,24.33876733793436,24.49011155940259,24.219527867566185,24.47406005859375,106806000,43.44886770144582,54.4964734626794,-52.683739260632834,-92.3050817107042,23.4074072265625,23.807965958840384,22.897618656158446,23.363752822245385,0.24470470185695703,25.262121938892943,0.2705836918364035,0.27640163292479103,0.2952810327012742,24.7033634185791
2016-09-02,24.696482705725742,24.765275838403014,24.494692199078216,24.7033634185791,107210000,57.16836743616275,59.334322354513205,99.44062770809202,-19.989683547763992,23.463118896484374,23.84307958471249,22.89066608428955,23.390279764747042,0.2371834250524607,25.262590543302576,0.2912157798092636,0.2785179396225728,0.29499065749470205,24.696483612060547
2016-09-06,24.74234628535585,24.83406988246435,24.65291625928264,24.696483612060547,107521600,56.6869820491128,59.13119221429516,119.5004685224808,8.408055542307935,23.531008949279784,23.876546409314376,22.883508739471434,23.41614518746612,0.22803892532606085,25.254948507841128,0.1811536231817108,0.26460875155959257,0.28685944075805975,24.847827911376957
2016-09-07,24.726294888240822,24.939551508860745,24.552020227969837,24.847827911376957,169457200,64.38394735604646,62.197158354624555,101.6236350058555,30.793939044516375,23.608129501342773,23.914635879983496,22.882965393066407,23.44449534041485,0.23034874656479687,25.24414137462569,0.38753128089090794,0.28216911289263763,0.2940502864818346,24.19659423828125
2016-09-08,24.59329809148723,24.59788348452929,24.13238823879873,24.19659423828125,212008000,34.02758301082292,46.1526204209111,-67.57472917483437,-106.97983648227589,23.66515506744385,23.925693070504977,22.88128231048584,23.459388387897352,0.17758311410813832,25.275950656964106,0.7154396725782277,0.34406490713343624,0.3241495283458627,23.648542404174805
2016-09-09,23.99479810571713,24.2424512597798,23.648542404174805,23.648542404174805,186228000,23.260081083172437,37.40718937435505,-159.91122548081995,-204.63706749899242,23.707524833679198,23.914824416923402,22.87541088104248,23.463134011982053,0.09049954505687552,25.399510865255614,0.5939088556049938,0.37975689977223015,0.3434180517215149,24.17825126647949
2016-09-12,23.53848133469469,24.242457266891048,23.510963727597325,24.17825126647949,181171200,43.44124089950668,47.718882988444264,-93.1078949024331,-135.9724662581766,23.755015029907227,23.925154881611878,22.87433790206909,23.477294749694874,0.06349632133951388,25.397818530315025,0.731493539293723,0.43000499113244345,0.3711377294052441,24.75381088256836
2016-09-13,24.6529164993006,24.94643061331975,24.59100232711968,24.75381088256836,248704800,57.582051636263884,56.16837953630807,64.72951078860272,83.39005191695853,23.812693634033202,23.95765119537488,22.881650104522706,23.502572296880487,0.08752993228782557,25.352748445839477,0.7681793468402631,0.47831561337641765,0.39949784493631685,25.629770278930664
2016-09-14,24.93267506632283,25.91869902790144,24.90286388817397,25.629770278930664,443554800,70.62327359869326,65.34746361467714,141.25626545884015,230.15357173772608,23.891996765136717,24.023224492769224,22.89837926864624,23.544695029198312,0.1752392951931725,25.481062318890398,1.1648881453330802,0.5763974036559408,0.4541685806789428,26.501134872436523
